address,categories,city,country,latitude,longitude,name,postalCode,province,reviews.date,reviews.dateAdded,reviews.doRecommend,reviews.id,reviews.rating,reviews.text,reviews.title,reviews.userCity,reviews.username,reviews.userProvince
Carretera Cancun,Hotels,Mont Belvieu,US,20.90572,-86.84786,Azul Beach Hotel By Karisma Gourmet Inclusive,77580,TX,2015-03-13T00:00:00Z,2016-11-15T22:27:45Z,,,4,"The positives: Awesome lobby and checkin., resturants above average and 5 to choose from/ room service all hours/ beach is lovely and close/ very clean resort /close to cancun airport./ reasonable workout area Negatives: - staff always seems to be angling for a tip/ the cabana boy mafia controls all the ebacj spots and you have to play their tip game to get a spot/ clothing optional swingers beach is next resort down the beach/ no shuttles to airport or cars to rent to drive to nearby puerto morelos/ way too many kids and children over spring break. Not 1 16-18 year old boy for my daughter to socialize with./ expesive wi fi is not part of all inclusive",very upsacle,,derek,
Carretera Cancun,Hotels,Mont Belvieu,US,20.90572,-86.84786,Azul Beach Hotel By Karisma Gourmet Inclusive,77580,TX,2015-07-29T00:00:00Z,2016-11-15T22:27:45Z,,,3,"The front desk and management we dealt we were very poor. Every simple request required multiple phone calls, and they placed us in a room directly across from daily construction which lasted past 8pm on two occasions, even though we had an infant with us who needed to nap and go to bed early at night. When we asked a manager if we could change rooms, she declined and told us it would end at 5pm that day and there would be no more for the remainder of our trip. It lasted two more full days, and she conveniently had the next day off so we could not address it with her. Also, the check-in process was awful as they made us wait three hours in the hot and humid conditions for our room. However, the restaurants (and their staff) are excellent. I can't say enough about the staff at Blue, as they were extremely friendly and always went out of their way to put a smile on everyone's face. The food at all three dinner restaurants (as well as Chil for lunch) was very good, and service was mostly great throughout. Our room itself was very clean, and the pool areas are fantastic. Also, room service was very fast and was also delicious. It was a shame that the front desk dropped the ball on so many occasions because it really could have been an awesome trip, but it was unfortunately blemished by poor customer service on the front end.",Should Have Been Much Better,,derek,
Carretera Cancun,Hotels,Mont Belvieu,US,20.90572,-86.84786,Azul Beach Hotel By Karisma Gourmet Inclusive,77580,TX,2015-07-29T00:00:00Z,2016-11-15T22:27:45Z,,,3,"The front desk and management we dealt we were very poor. Every simple request required multiple phone calls, and they placed us in a room directly across from daily construction which lasted past 8pm on two occasions, even though we had an infant with us who needed to nap and go to bed early at night. When we asked a manager if we could change rooms, she declined and told us it would end at 5pm that day and there would be no more for the remainder of our trip. It lasted two more full days, and she conveniently had the next day off so we could not address it with her. Also, the check-in process was awful as they made us wait three hours in the hot and humid conditions for our room. However, the restaurants (and their staff) are excellent. I can't say enough about the staff at Blue, as they were extremely friendly and always went out of their way to put a smile on everyone's face. The food at all three dinner restaurants (as well as Chil for lunch) was very good, and service was mostly great throughout. Our room itself was very clean, and the pool areas are fantastic. Also, room service was very fast and was also delicious. It was a shame that the front desk dropped the ball on so many occasions because it really could have been an awesome trip, but it was unfortunately blemished by poor customer service on the front end.",Should Have Been Much Better,,Brad,
Carretera Cancun,Hotels,Mont Belvieu,US,20.90572,-86.84786,Azul Beach Hotel By Karisma Gourmet Inclusive,77580,TX,2014-01-01T00:00:00Z,2016-11-15T22:27:45Z,,,4,"The front desk and management we dealt we were very poor. Every simple request required multiple phone calls, and they placed us in a room directly across from daily construction which lasted past 8pm on two occasions, even though we had an infant with us who needed to nap and go to bed early at night. When we asked a manager if we could change rooms, she declined and told us it would end at 5pm that day and there would be no more for the remainder of our trip. It lasted two more full days, and she conveniently had the next day off so we could not address it with her. Also, the check-in process was awful as they made us wait three hours in the hot and humid conditions for our room. However, the restaurants (and their staff) are excellent. I can't say enough about the staff at Blue, as they were extremely friendly and always went out of their way to put a smile on everyone's face. The food at all three dinner restaurants (as well as Chil for lunch) was very good, and service was mostly great throughout. Our room itself was very clean, and the pool areas are fantastic. Also, room service was very fast and was also delicious. It was a shame that the front desk dropped the ball on so many occasions because it really could have been an awesome trip, but it was unfortunately blemished by poor customer service on the front end.",Servicio excepcional,,Moncho,
Carretera Cancun,Hotels,Mont Belvieu,US,20.90572,-86.84786,Azul Beach Hotel By Karisma Gourmet Inclusive,77580,TX,2016-04-27T00:00:00Z,2016-11-15T22:27:45Z,,,5,The food was excellent,Servicio excepcional,,Chris,
Carretera Cancun,Hotels,Mont Belvieu,US,20.90572,-86.84786,Azul Beach Hotel By Karisma Gourmet Inclusive,77580,TX,2015-08-06T00:00:00Z,2016-11-15T22:27:45Z,,,4,"El Hotel es lindo y el personal muy amable,la playa es muy cerca de las habitaciones y es muy bueno para familias sin embargo, tienen muchas oportunidades para mejorar. Las cabanas de la playa se deben reservar el dia anterior y no nos avisaron cuando llegamos al hotel, aunque se vende como Gourmet All Inclusive, la comida realmente no es gourmet y las opciones son limitadas. Ofrecen servicio de bebidas y alimentos en la playa y efectivamente existe, pero la persona encargada pasa por la playa cada hora. No tienen servicio de traslado areopuerto-hotel-aeropuerto, hay que contratarlo aparte y el hotel no recomienda a nadie especifico. Parece ser que es algo atipico, pero habia demasiadas algas en el mar, lo bueno es que tenian personal contratado para limpiar la playa todo el tiempo, pero definitivamente no es suficiente. Las posibilidades de alimentacion para bebes, son muy reducidas y aunque efectivamente se pueden hacer solicitudes al chef, es muy demorado el servicio.",Costoso para lo que recibes....,,Adriana M,
Carretera Cancun,Hotels,Mont Belvieu,US,20.90572,-86.84786,Azul Beach Hotel By Karisma Gourmet Inclusive,77580,TX,2016-10-24T00:00:00Z,2016-11-15T22:27:45Z,,,4,"Vi reste med vr 10 mnaders bebis och var vldigt njda med Azul Beach. Servicen var ver frvntan och personalen var extremt hjlpsamma och gulliga mot oss och vr dotter. B.la budade de efter mer ersttning nr vr tog slut och lagade specialmat till henne. Hotellet passar ven dom som inte har barn och vi gillade blandningen av gster. Vi hade aldrig tidigare varit p ett all inclusive och ett ventyr var det inte. Hr bor man lngt ifrn Maya Rivierans mnga utflyktsml och trots att vi hade bil var det lngt att kra. Visst var vi glada fr att det inte lg i Cancuns hotell zone men efter ett tag kndes hotellomrdet litet. Trots det kan vi verkligen tnka oss att ka tillbaka fr fr det lugna, bekvma och barnvnliga!",Lugnt och bekv��mt f��r barnfamiljer!,,A Traveler,
Carretera Cancun,Hotels,Mont Belvieu,US,20.90572,-86.84786,Azul Beach Hotel By Karisma Gourmet Inclusive,77580,TX,2013-07-28T00:00:00Z,2016-11-15T22:27:45Z,,,4,Charming hotel. Good food for an all inclusive. Great for kids.,Nice stay,,A Traveler,
Carretera Cancun,Hotels,Mont Belvieu,US,20.90572,-86.84786,Azul Beach Hotel By Karisma Gourmet Inclusive,77580,TX,2016-08-15T00:00:00Z,2016-11-15T22:27:45Z,,,5,"Beautiful hotel with a Kids Club but still maintains that exclusive feel. Staff goes out if their way to please you. All inclusive implies programming, but trust me, they customize things to please their guests. Wonderful food and wine. One of my best hotel experiences ever.",A must visit for families,,A Traveler,
309 S Meridian Ave,"Hotels,Motels,Lodging",Oklahoma City,US,35.463253,-97.60122,Red Roof Inn,73108,OK,,2016-06-22T19:07:34Z,,,1,"We made our reservations a month in advance, my wife called on the day we are suppose to check in, gets the run around of whether or not they will have a room or not! Who runs a business like this When they found a room we were given a couple cards, neither of which opened the door. Overall, you have no feeling of security, even if you are parked next to your room i was constantly checking outside on my vehicle.",Horrendous,,Burton B.,
309 S Meridian Ave,"Hotels,Motels,Lodging",Oklahoma City,US,35.463253,-97.60122,Red Roof Inn,73108,OK,,2016-06-22T19:07:34Z,,,1,"Attention do not stay here for any reason! If there's no hotels available you'd be better off staying in your vehicle showering a truck stop! They treat their customers like crap, walk in your room w/out permission(waiting for you say anything), try to rush you out the rooms w/the doors open customers aren't dressed. If you leave your stuff in the rm they make you pay 25 to get it out won't give you a shuttle ride anywhere until you do. The showers are cold. I told the van driver just a minute after she knocked she swung the door open claiming she didn't hear me. I told her I needed to get dressed she snatched the door open againx2 the curtains while I was getting ready. Don't under any circumstance stay here pleaseyou'll regret it! That star needs to be a negative 5!",Disrespectful amp Rude!!!!!!,,Charae R.,
3811 N Ocean Blvd,"Lodging,Motels,Hotels",Fort Lauderdale,US,26.174261,-80.09953,Ocean Breeze Motel Apts,33308,Lauderdale By The Sea,2009-04-19T00:00:00Z,2016-04-04T15:21:30Z,,,4,"I am the disabled victim of a drunk driver. For 5 years now, I have been on very heavy doses of narcotic pain medication, and will be for life. It is very dangerous living alone, and I won't tolerate another human living with me. So, I have a specially trained dog trained as an alert dog to watch me and make my life safe to live. Last month, we (my dog, Dana and I) went to Ft Lauderdale, and we stayed at the Ocean breeze motel. We had a wonderful stay. The motel doesn't allow regular p...view moreets, which is one of the reasons we chose it. Less to possibly distract Dana. Beyond that, the rates were low enough for a lower income (the drunk was uninsured) disabled man and his K9 assistant. The owners treated us wonderfully, as they treat their property. What a great place to spend a week in paradise. After the grueling Chicago winter we have suffered (08-09), this motel felt like our home away from home, and we would definitely choose them if we ever would go to Ft Lauderdale again. Shaun Adams and Dana the Doberman service dog Chicago, Ilview less",great week,,shaunanddana,
3811 N Ocean Blvd,"Lodging,Motels,Hotels",Fort Lauderdale,US,26.174261,-80.09953,Ocean Breeze Motel Apts,33308,Lauderdale By The Sea,2009-04-19T00:00:00Z,2016-04-04T15:21:30Z,,,4,"I am the disabled victim of a drunk driver. For 5 years now, I have been on very heavy doses of narcotic pain medication, and will be for life. It is very dangerous living alone, and I won't tolerate another human living with me. So, I have a specially trained dog trained as an alert dog to watch me and make my life safe to live. Last month, we (my dog, Dana and I) went to Ft Lauderdale, and we stayed at the Ocean breeze motel. We had a wonderful stay. The motel doesn't allow regular pets, which is one of the reasons we chose it. Less to possibly distract Dana. Beyond that, the rates were low enough for a lower income (the drunk was uninsured) disabled man and his K9 assistant. The owners treated us wonderfully, as they treat their property. What a great place to spend a week in paradise. After the grueling Chicago winter we have suffered (08-09), this motel felt like our home away from home, and we would definitely choose them if we ever would go to Ft Lauderdale again. br Shaun Adams and Dana the Doberman service dog br Chicago, Il",great week,,shaunanddana,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-07-30T00:00:00Z,2016-08-20T20:30:09Z,,,3,"Hotel was off the strip, but close to a shortcut to downtown -made it easier to avoid some of the traffic. When I was checking in, lady had a meeting or something to get to, so I felt like I was inconveniencing her. Her replacement was ok, not really friendly, but not rude. Staff was better the next day.",good location - lackluster customer service,,Denelle,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2016-07-01T00:00:00Z,2016-08-20T20:30:09Z,,,3,"This Days Inn is located off the Strip which is what we wanted. It was still just a few minutes drive to anywhere we wished to go in Branson. The breakfast included waffles, eggs, sausage, biscuits and gravy as well as cold cereals and oatmeal. The property is on a steep hill, so park closer to the street and use the stairs closer to the front so you'll have fewer flights of stairs to climb. The only complaint we had was that our room's carpet was dirty, evidently from what the parking lot and walking surfaces had been paved with. We would stay here again though.",Family Vacation to Branson,,A Traveler,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-08-03T00:00:00Z,2016-08-20T20:30:09Z,,,3,We stayed recently just to take our kids to Silver Dollar City. This is a motel and it is very noisy until at least 11:00 PM. The rooms are fine enough. Breakfast is a scrum of 15-25 people trying to get at the food while you are dodging small children. There are a lot of kids so don't stay if you aren't into the kid scene.,Recent stay,,A Traveler,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-05-15T00:00:00Z,2016-08-20T20:30:09Z,,,4,Very helpful staff,Nice place near all attractions,,Ryan,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-06-14T00:00:00Z,2016-08-20T20:30:09Z,,,3,It was just ok. Would try to stay some where else next time.,Nice place near all attractions,,A Traveler,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-06-19T00:00:00Z,2016-08-20T20:30:09Z,,,5,"Clean and comfortable, nice hotel for its price range, good location--we enjoyed our 2-night stay. FYI, the outdoor pool is open until 11 p.m. poolside rooms are fine if you are vacationing with teens or night owls, but if you have toddlers/young children or anyone who prefers to go to bed early in your party, you may want to request a room on another side of the hotel--pool party noise kept us up late the first night (and we WERE the pool party noise the second night when we weren't worn out from traveling!) Several choices for breakfast (make-your-own waffles, biscuits and gravy, eggs, sausage, doughnuts, cereal, toast, yogurt, apples, fruit juice, milk, etc.) and you can get small discounts on tickets to several attractions if you purchase vouchers at front desk. The only very minor service/room condition complaints we had were that one of the electrical outlets was pulling out of the wall, that we had to call to request replacement shampoo/conditioner the second night, and also when we requested pool towels shortly before pool closing, we were asked to go to the front desk to get them, as they could not bring them down to the pool towel cabinet for us at that time (no big deal unless you're already wet from the pool, of course!) Overall, our three-room party of extended family had a good experience, and would stay again.",Fine for family fun :),,Deidre,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-05-16T00:00:00Z,2016-08-20T20:30:09Z,,,4,My family enjoyed our stay. The room was clean and the price definitely made it worthwhile. We would stay here again.,Nice little family getaway,,Randy,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-07-30T00:00:00Z,2016-08-20T20:30:09Z,,,4,Staff helpful and informative- room clean. Kids enjoy the pool area.,Nice hotel- close to attractions...staff helpful.,,A Traveler,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-05-08T00:00:00Z,2016-08-20T20:30:09Z,,,5,A great place to stay. Great people there.,Book this one !,,A Traveler,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-08-02T00:00:00Z,2016-08-20T20:30:09Z,,,4,"This hotel was rented for a couple on vacation from Illinois. We are a young couple so money is tight. This hotel was decent and the price could not be beat. The room was a little dirty (like the floor, for example) but I expected it. I do have a few things to caution you of: -The continental breakfast is less than stellar, but it gets the job done -Rooms by the pool are loud",Good place for the price!,,Sidney,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-07-18T00:00:00Z,2016-08-20T20:30:09Z,,,4,The hotel was very clean and well kept during our stay there. The pool was a decent size and very clean. The breakfast left a little to be desired. Overall for the price it was great. I would stay there again.,Good place for the price!,,A Traveler,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-08-27T00:00:00Z,2016-08-20T20:30:09Z,,,2,I was very disappointed. The reservation was messed up when I got there and they had charged my card instead of letting me pay cash as first agreed on. And then the desk person refused to cancel the extra room even though I had not requested it and I had to do my own calling to get problem corrected and I am still not sure it is fixed. Very unhappy with all of it. Room not comfortable. Spider was in my towel. And it did not help to have a room for someone with walking handicap because I had to walk up an incline on the driveway to get to my room. I will never use hotels.com again nor will I ever stay at this motel again. Ever!!!,Dissatisfied in Branson,,sandra,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2016-07-09T00:00:00Z,2016-08-20T20:30:09Z,,,3,room was clean breakfast was good stayed 4 days same breakfast every day was good away from attractions which was good no traffic but couldnt walk to anything which was bad but was in central location so it was easy to drive to,Dissatisfied in Branson,,mark,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-07-30T00:00:00Z,2016-08-20T20:30:09Z,,,4,"The staff was very nice and helpful. The rooms were clean, but the beds weren't all that comfortable.The pool was small but clean. I will stay again if we ever go back.",Family getaway,,sarah,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-06-29T00:00:00Z,2016-08-20T20:30:09Z,,,3,"For starters, hotel staff was great. Very pleasant. However, upon entering the room, I discovered that it needed to be vacuumed and the bathroom was a bit dated. When I woke the next morning, I could see sunshine coming through the edges of the door. While I wasn't concerned for my safety, I did wonder how many bugs were coming to visit me during the night!!","Decent hotel. Needs some refurb, though.",,Skot,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2016-06-08T00:00:00Z,2016-08-20T20:30:09Z,,,4,"have stayed there before.... Clean, continental breakfast is a continental breakfast..... quiet. and easy to get in and out of. Beginning to need some make over from the amount of traffice it serves.....",Nice Motel out of the main traffice..easy to find,,Skot,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-07-21T00:00:00Z,2016-08-20T20:30:09Z,,,5,"Very enjoyable stay. Room very clean and comfortable, staff were very accommodating, excellent breakfast .",Nice 3 days.,,Juanita,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-05-18T00:00:00Z,2016-08-20T20:30:09Z,,,4,"The stay at this hotel was a good experience for me and our entourage. Room was decent and in a quiet area. Staff was good, but the hotel needs to better improve their handicapped parking area near the main entrance.",Good hotel,,Fred,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-09-21T00:00:00Z,2016-08-20T20:30:09Z,,,3,Older hotel that could use some refreshing. Initial room smelled of cat urine. Comforter was old and tattered. Sitting chairs were stained. Staff was helpful. Moved to another room w/o incident. Overall satisfaction was fair. For a few dollars more could get something nicer. Breakfast was very good.,Dated but adequate,,A Traveler,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-10-28T00:00:00Z,2016-08-20T20:30:09Z,,,5,"Great price thru Hotels.com, manager could not believe the rate. Not on the strip, convenient access to Hwy 76, Shows Silver Dollar City. Breakfast was better than most motel breakfasts.",Great proce from Hotels.com,,William,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-07-30T00:00:00Z,2016-08-20T20:30:09Z,,,5,Hot breakfast was great! Staff pleasant and accommodating. Great location with new restaurant next door. Outdoor pool was clean. Free Wi-Fi was hit with the kids. Would stay there again.,Family vacation,,A Traveler,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-07-03T00:00:00Z,2016-08-20T20:30:09Z,,,5,"Affordable place to stay. Coffee pot in room, fridge clean but a little outdated",Good value,,Diane,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-10-26T00:00:00Z,2016-08-20T20:30:09Z,,,4,"It has been years since I've stayed in a Day's inn but based on the rate and location I decided to go ahead and book my room there. I was very pleasantly surprised. I expected a very basic motel and was surprised at the spaciousness and quality of the room and extra perks, eg. breakfast, refrig. etc. I will certainly consider staying at a Days Inn again.",Surprised,,Carol,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-09-15T00:00:00Z,2016-08-20T20:30:09Z,,,2,"Managet talked over us and wouldnt listen 2 us. Put us n wrong room. Bed was a bowl and killed our back and hips. 2nd room ac didnt work right, bathroom door didnt shut all the way, bathroom vent sounded like a freight train, could hear vents n other rooms.",Horrible,,A Traveler,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-05-16T00:00:00Z,2016-08-20T20:30:09Z,,,5,Very nice and Drafts Pub Grille just opened next door. Very handy.,Off the beaten path,,Janis,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-05-22T00:00:00Z,2016-08-20T20:30:09Z,,,5,Nice hotel for the price. The staff was very friendly with a great attitude. The only bad thing I can say about my stay was the fitted sheets for the king size bed didn't fit and I had to keep waking up to put them back on,Friendly staff,,Alyssa,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-05-23T00:00:00Z,2016-08-20T20:30:09Z,,,4,"This hotel was great. Nice area, clean, and close to strip and outlet stores. Only negative was the the shower head needed to be a foot higher. Im 6ft and I had a hard time washing my hair. Any taller than 5'7, you will have some trouble showering here. Other than that, I would of given this hotel a 5 but I would stay here again.",Shower head problem,,A Traveler,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-11-13T00:00:00Z,2016-08-20T20:30:09Z,,,4,It was a good stay. Didn't stay in room much for all the shopping and Silver Dollar City. Was so glad they have football channels so we could was our team win. This is the first hotel that the refrigerator kept our drinks and food cold. Sink water was hard to turn on and then it would spray water on you. Would stay there again.,Branson get away.,,Carolyn,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-08-06T00:00:00Z,2016-08-20T20:30:09Z,,,4,"We had a great stay. I definitely appreciated having the a/c cranked up when I walked into the room, especially since it was 100 that day! Room was comfortable and decent rate. Thanks!",Great place to stay,,Carlos,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2016-07-12T00:00:00Z,2016-08-20T20:30:09Z,,,4,Front desk was friendly and helpful! Discovered a waterfall hiking trail around the corner where we could walk dogs. Great biscuits and gravy breakfast!,"Comfort, good biscuits and gravy, Dog Friendly!",,Mark,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2016-07-10T00:00:00Z,2016-08-20T20:30:09Z,,,2,1 of the queen beds was broken in room. Very uncomfortable sleep that night.,Bed bad,,A Traveler,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-10-17T00:00:00Z,2016-08-20T20:30:09Z,,,5,The room was clean and comfortable. The breakfast food was more than I expected. Everything was great.,A very relaxing stay.,,jean,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-07-20T00:00:00Z,2016-08-20T20:30:09Z,,,2,It was way to loud and no way we could have got into the pool. If I was you I would never go without shoes in the room the carpet was so nasty. And the rooms seem very dark.,It was so loud and there was no way we could have,,laura,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-05-23T00:00:00Z,2016-08-20T20:30:09Z,,,5,Everything about this hotel was great. It was convenient to many activities. Good free breakfast selection. We did not have an opportunity to use the pool because of the weather.,mini family vacation,,Jacqueline,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-08-18T00:00:00Z,2016-08-20T20:30:09Z,,,5,My wife and I stayed here recently on our first visit to Branson. The room was clean and updated. The breakfast in the morning was ample and lots of variety. The staff was friendly and very helpful. We booked a show through the hotel at the tribute theater that was a hoot. I would definitely stay here again. Would be a good central location if I was staying with my whole family also. Lots to do in the area.,"Great value for the money, a little off the strip.",,Robert,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-09-26T00:00:00Z,2016-08-20T20:30:09Z,,,2,"We thought the hotel was a little tired looking. Drawer handles on the dresser were loose, things like that. The breakfast was the same every day would have liked a little more variety. Staff was very friendly and helpful. The maid service was not very thorough at times, i.e. pulling the sheet up and tucking it in without making sure the mattress pad was in place.",Probably would not choose this hotel again.,,Linda,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-05-26T00:00:00Z,2016-08-20T20:30:09Z,,,5,All facilities including Swimming Pool are very clean. Staff are very friendly. Hotel is centrally located.Great Value for Money.,The Breakfast was served throughout the Day,,Sabbisetti,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2016-07-03T00:00:00Z,2016-08-20T20:30:09Z,,,2,"Hotel is in bad need of repair. Room was old, sink had damage, trim falling apart in bathroom , shower curtain bar so loose, shower curtain was at my feet, yuck.Bed ancient with icky old bed spreads. Should be put in one star category. The staff was the best part of this place.","It will do for the night, over paid.",,A Traveler,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-07-18T00:00:00Z,2016-08-20T20:30:09Z,,,3,Decent. Good location. Made it easy to get around Branson.,"It will do for the night, over paid.",,A Traveler,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-05-14T00:00:00Z,2016-08-20T20:30:09Z,,,5,"The staff were very friendly and courteous,room were clean and the facilities in the hotel good. The continental breakfast has a wide range of choices.",Nice hotel,,Fred,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2016-07-13T00:00:00Z,2016-08-20T20:30:09Z,,,4,"The Hotel was a little dated but still in pretty good condition. The breakfast was outstanding and had a great selection. The eating area was a little small for the crowd that came to breakfast, it just shows how good it was. I would stay here again and I will recommend it to friends and family.",Nice hotel,,Richard,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-07-27T00:00:00Z,2016-08-20T20:30:09Z,,,2,The room was simple for the trip but didn't like the fact that the room didn't include a microwave which should be standard,inadequate room amenities,,A Traveler,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-07-12T00:00:00Z,2016-08-20T20:30:09Z,,,2,"Let's start with the positives. Great location to everything and the staff were super friendly. Now the negatives. Dated and a bit worn, not to my liking and certainly not to my wive and kids either. There were bugs in the room. The kind that fly and some in the bed. We were very displeased and embarrassed. I will not return.",Dated and worn,,Rick,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-07-19T00:00:00Z,2016-08-20T20:30:09Z,,,4,"There was a mix-up with Hotel.com, but the hotel staff connected with Hotel.com and both businesses worked it out for us. We highly appreciated that. We were given a room close to Lobby and over the pool, so it was a rather noisy room, but very convenient for our needs. The hotel couldn't help that the volley ball team yelled and ran up down stairs balconies. Just what one has to put up with during the busiest tourist season. However, with the help of the continuous running fan, the wonderful soft bed pillows being so tired, we rested very well. Breakfast was good had something for the diabetic diet, but super crowded. Probably half the folks had to take breakfast back to their rooms.",Enjoyed our stay.,,Joy,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-07-12T00:00:00Z,2016-08-20T20:30:09Z,,,3,"We rented 2 rooms with double beds, in both rooms the beds were very worn out. NOT COMFORTABLE.",Enjoyed our stay.,,Julie,
2316 Shepherd,Hotels,Branson,US,36.65133,-93.26739,Days Inn Branson / Near The Strip,65616,Bull Creek Village,2015-07-07T00:00:00Z,2016-08-20T20:30:09Z,,,3,"I went to Branson for 4th of July so there were VERY few affordable options as every hotel raised it's prices. I paid close to double the price of what this hotel normally goes for. So I was already paying more than I should (beds and pillows were very uncomfortable) and on top of it, they have a ridiculous pet policy. 10 extra per night is not bad - it's the mandatory 50 cleaning fee whether the animal makes a mess or not. Paid way more than I should for an establishment that did not earn that value.",Good location for average accomodation,,Melody,
